name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,description_formated,source,full_text,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,deity
Guiding Star,divination,,,"cleric 3, ranger 2, witch 3",1 minute,"V, S, M (a spool of thread or string)",0,personal,,,you,1 day/level (D),1,0,,,"You form a bond with your surroundings when you cast this spell. For the remaining duration of the spell you can always, as a standard action, determine your approximate distance from that area as well as the direction you must travel in order to reach it. You cannot determine the location of the area if you are on a different plane. The area counts as ""very familiar"" for the purposes of teleport or similar spells. You can only attune yourself to one location at a time. If you cast the spell at another spot you lose the ability to locate your original area.","<p>You form a bond with your surroundings when you cast this spell. For the remaining duration of the spell you can always, as a standard action, determine your approximate distance from that area as well as the direction you must travel in order to reach it. You cannot determine the location of the area if you are on a different plane. The area counts as ""very familiar"" for the purposes of <i>teleport or</i> similar spells. You can only attune yourself to one location at a time. If you cast the spell at another spot you lose the ability to locate your original area.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Guiding Star</p><div style=""clear: both;""></div></div><div><h5><b>School </b>divination; <b>Level </b>cleric 3, ranger 2, witch 3</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 minute</h5><h5><b>Components </b>V, S, M (a spool of thread or string)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>personal</h5><h5><b>Targets </b>you</h5><h5><b>Duration </b>1 day/level (D)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You form a bond with your surroundings when you cast this spell. For the remaining duration of the spell you can always, as a standard action, determine your approximate distance from that area as well as the direction you must travel in order to reach it. You cannot determine the location of the area if you are on a different plane. The area counts as ""very familiar"" for the purposes of <i>teleport or</i> similar spells. You can only attune yourself to one location at a time. If you cast the spell at another spot you lose the ability to locate your original area.</p></h4></div>",1,1,1,0,0,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL
Heroic Finale,enchantment,compulsion,mind-affecting,bard 4,1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,Will negates (harmless),yes (harmless),"You must have a bardic performance in effect to cast this spell. With a flourish, you immediately end the performance, and one creature within range affected by your bardic performance can make a move action or a standard action of their choice.","<p>You must have a bardic performance in effect to cast this spell. With a flourish, you immediately end the performance, and one creature within range affected by your bardic performance can make a move action or a standard action of their choice.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Heroic Finale</p><div style=""clear: both;""></div></div><div><h5><b>School </b>enchantment (compulsion) [mind-affecting]; <b>Level </b>bard 4</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Targets </b>one creature</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>Will negates (harmless); <b>Spell Resistance </b>yes (harmless)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You must have a bardic performance in effect to cast this spell. With a flourish, you immediately end the performance, and one creature within range affected by your bardic performance can make a move action or a standard action of their choice.</p></h4></div>",1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hero's Defiance,conjuration,healing,,paladin 1,1 immediate action,V,0,personal,,,you,instantaneous,0,0,,,"The instant before you are reduced to 0 or fewer hit points, you can expend a use of your lay on hands ability to heal yourself as if you had used lay on hands, plus an additional 1d6 hit points.  If this healing brings your hit point total above 0 hit points, you do not fall, and may continue to act. If you have no more uses of lay on hands this spell has no effect.","<p>The instant before you are reduced to 0 or fewer hit points, you can expend a use of your lay on hands ability to heal yourself as if you had used lay on hands, plus an additional 1d6 hit points.</p><p>If this healing brings your hit point total above 0 hit points, you do not fall, and may continue to act. If you have no more uses of lay on hands this spell has no effect.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hero's Defiance</p><div style=""clear: both;""></div></div><div><h5><b>School </b>conjuration (healing); <b>Level </b>paladin 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 immediate action</h5><h5><b>Components </b>V</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>personal</h5><h5><b>Targets </b>you</h5><h5><b>Duration </b>instantaneous</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>The instant before you are reduced to 0 or fewer hit points, you can expend a use of your lay on hands ability to heal yourself as if you had used lay on hands, plus an additional 1d6 hit points.</p><p>If this healing brings your hit point total above 0 hit points, you do not fall, and may continue to act. If you have no more uses of lay on hands this spell has no effect.</p></h4></div>",1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
Hidden Speech,transmutation,,language-dependent,"bard 2, inquisitor 3, witch 2",1 standard action,"V, S, M/DF (a cipher written on a piece of parchment)",0,close (25 ft. + 5 ft./2 levels),,,"you plus one creature/level, no two of which can be more than 30 ft. apart",10 minutes/level (D),1,0,Will negates (harmless),yes,You greatly enhance the ability of the subjects to communicate hidden messages to each other. Each target gains a +10 competence bonus on Bluff checks to send secret message to other recipients. Others using opposed Sense Motive checks to decipher these messages receive a -5 penalty. All subjects affected by the spell must share a language to be able to pass messages.,<p>You greatly enhance the ability of the subjects to communicate hidden messages to each other. Each target gains a +10 competence bonus on Bluff checks to send secret message to other recipients. Others using opposed Sense Motive checks to decipher these messages receive a -5 penalty. All subjects affected by the spell must share a language to be able to pass messages.</p>,APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hidden Speech</p><div style=""clear: both;""></div></div><div><h5><b>School </b>transmutation [language-dependent]; <b>Level </b>bard 2, inquisitor 3, witch 2</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, M/DF (a cipher written on a piece of parchment)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Targets </b>you plus one creature/level, no two of which can be more than 30 ft. apart</h5><h5><b>Duration </b>10 minutes/level (D)</h5><h5><b>Saving Throw </b>Will negates (harmless); <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You greatly enhance the ability of the subjects to communicate hidden messages to each other. Each target gains a +10 competence bonus on Bluff checks to send secret message to other recipients. Others using opposed Sense Motive checks to decipher these messages receive a -5 penalty. All subjects affected by the spell must share a language to be able to pass messages.</p></h4></div>",1,1,1,0,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,3,NULL,NULL
Hide Campsite,illusion,glamer,,"druid 3, ranger 2",10 minutes,"V, S, M (a sprig of mistletoe, and a vial of quicksilver)",0,close (25 ft. + 5 ft./2 levels),one 20-ft. cube,,,2 hours/level (D),1,0,Will disbelief (if interacted with),no,"You make the area around a campsite appear to be a thicket of untouched and forbidding foliage, or some other unwelcoming feature matching the surrounding terrain. Creatures outside the area cannot sense any activity going on inside the area- they cannot smell campfires or cooking food, they cannot hear conversation, loud noises, or spells being cast, and they cannot even feel heat or a rush of wind coming from the area. Those inside the area can see out normally. Once a creature steps into the area of the spell, it can see everything in and around the area normally.","<p>You make the area around a campsite appear to be a thicket of untouched and forbidding foliage, or some other unwelcoming feature matching the surrounding terrain. Creatures outside the area cannot sense any activity going on inside the area- they cannot smell campfires or cooking food, they cannot hear conversation, loud noises, or spells being cast, and they cannot even feel heat or a rush of wind coming from the area. Those inside the area can see out normally. Once a creature steps into the area of the spell, it can see everything in and around the area normally.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hide Campsite</p><div style=""clear: both;""></div></div><div><h5><b>School </b>illusion (glamer); <b>Level </b>druid 3, ranger 2</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>10 minutes</h5><h5><b>Components </b>V, S, M (a sprig of mistletoe, and a vial of quicksilver)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Area </b>one 20-ft. cube</h5><h5><b>Duration </b>2 hours/level (D)</h5><h5><b>Saving Throw </b>Will disbelief (if interacted with); <b>Spell Resistance </b>no</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You make the area around a campsite appear to be a thicket of untouched and forbidding foliage, or some other unwelcoming feature matching the surrounding terrain. Creatures outside the area cannot sense any activity going on inside the area- they cannot smell campfires or cooking food, they cannot hear conversation, loud noises, or spells being cast, and they cannot even feel heat or a rush of wind coming from the area. Those inside the area can see out normally. Once a creature steps into the area of the spell, it can see everything in and around the area normally.</p></h4></div>",1,1,1,0,0,NULL,NULL,NULL,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Holy Whisper,evocation,,good,paladin 3,1 standard action,"V, S",0,30 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude negates; see text,yes,"You whisper a single word in the primordial language of good that is anathema to the minions of evil and strengthens the resolve of good creatures. Evil creatures within the burst must make a Fortitude saving throw or become sickened for 1 round/ level. Evil outsiders with the evil subtype, evil-aligned dragons, and undead in the burst also take 2d8 points of damage if they fail their saves. Good-aligned creatures in the burst gain a +2 sacred bonus on attack and damage rolls for 1 round.","<p>You whisper a single word in the primordial language of good that is anathema to the minions of evil and strengthens the resolve of good creatures. Evil creatures within the burst must make a Fortitude saving throw or become sickened for 1 round/ level. Evil outsiders with the evil subtype, evil-aligned dragons, and undead in the burst also take 2d8 points of damage if they fail their saves. Good-aligned creatures in the burst gain a +2 sacred bonus on attack and damage rolls for 1 round.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Holy Whisper</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [good]; <b>Level </b>paladin 3</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>30 ft.</h5><h5><b>Area </b>cone-shaped burst</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>Fortitude negates; see text; <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You whisper a single word in the primordial language of good that is anathema to the minions of evil and strengthens the resolve of good creatures. Evil creatures within the burst must make a Fortitude saving throw or become sickened for 1 round/ level. Evil outsiders with the evil subtype, evil-aligned dragons, and undead in the burst also take 2d8 points of damage if they fail their saves. Good-aligned creatures in the burst gain a +2 sacred bonus on attack and damage rolls for 1 round.</p></h4></div>",1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
Honeyed Tongue,transmutation,,,"bard 2, inquisitor 2, paladin 1",1 standard action,"V, M/DF (a drop of honey)",0,personal,,,you,10 minutes/level,0,0,,,"This spell augments your diplomacies. While under the effects of spell, you roll two dice each time you make a Diplomacy check to change a creature's attitude, taking the highest roll.  If this results in a roll low enough to reduce the creature's attitude by a step, that creature gets some clue that you are manipulating it with a spell. Alternatively you can cast this spell before making a Diplomacy check to gather information, gaining a +5 competence bonus on the check.","<p>This spell augments your diplomacies. While under the effects of spell, you roll two dice each time you make a Diplomacy check to change a creature's attitude, taking the highest roll.</p><p>If this results in a roll low enough to reduce the creature's attitude by a step, that creature gets some clue that you are manipulating it with a spell. Alternatively you can cast this spell before making a Diplomacy check to gather information, gaining a +5 competence bonus on the check.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Honeyed Tongue</p><div style=""clear: both;""></div></div><div><h5><b>School </b>transmutation; <b>Level </b>bard 2, inquisitor 2, paladin 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, M/DF (a drop of honey)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>personal</h5><h5><b>Targets </b>you</h5><h5><b>Duration </b>10 minutes/level</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell augments your diplomacies. While under the effects of spell, you roll two dice each time you make a Diplomacy check to change a creature's attitude, taking the highest roll.</p><p>If this results in a roll low enough to reduce the creature's attitude by a step, that creature gets some clue that you are manipulating it with a spell. Alternatively you can cast this spell before making a Diplomacy check to gather information, gaining a +5 competence bonus on the check.</p></h4></div>",1,0,1,0,1,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,2,NULL,NULL
Hungry Pit,conjuration,creation,,"sorcerer/wizard 5, summoner 5",1 standard action,"V, S, F (miniature shovel costing 10 gp)",1,medium (100 ft. + 10 ft./level),,"10-ft.-by-10-ft. hole, 10 ft. deep/2 levels",,1 round + 1 round/level,0,0,Reflex negates; Reflex half; see text,no,"This spell functions as create pit, except that the pit has the ability to squeeze and crush any creature trapped within it and has a maximum depth of 100 feet. Creatures who fall into the hole take falling damage as normal. In addition, anyone within the pit, not just those on the bottom, takes 4d6 points of bludgeoning damage each round as the pit contracts and then returns to its normal size (a successful Reflex save halves this damage). The ever-shifting walls of the pit are quite difficult to scale and have a Climb DC of 35.","<p>This spell functions as <i>create pit</i>, except that the pit has the ability to squeeze and crush any creature trapped within it and has a maximum depth of 100 feet. Creatures who fall into the hole take falling damage as normal. In addition, anyone within the pit, not just those on the bottom, takes 4d6 points of bludgeoning damage each round as the pit contracts and then returns to its normal size (a successful Reflex save halves this damage). The ever-shifting walls of the pit are quite difficult to scale and have a Climb DC of 35.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hungry Pit</p><div style=""clear: both;""></div></div><div><h5><b>School </b>conjuration (creation); <b>Level </b>sorcerer/wizard 5, summoner 5</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, F (miniature shovel costing 10 gp)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>medium (100 ft. + 10 ft./level)</h5><h5><b>Effect </b>10-ft.-by-10-ft. hole, 10 ft. deep/2 levels</h5><h5><b>Duration </b>1 round + 1 round/level</h5><h5><b>Saving Throw </b>Reflex negates; Reflex half; see text; <b>Spell Resistance </b>no</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>This spell functions as <i>create pit</i>, except that the pit has the ability to squeeze and crush any creature trapped within it and has a maximum depth of 100 feet. Creatures who fall into the hole take falling damage as normal. In addition, anyone within the pit, not just those on the bottom, takes 4d6 points of bludgeoning damage each round as the pit contracts and then returns to its normal size (a successful Reflex save halves this damage). The ever-shifting walls of the pit are quite difficult to scale and have a Climb DC of 35.</p></h4></div>",1,1,0,0,0,5,5,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL
Hydraulic Push,evocation,,water,"druid 1, sorcerer/wizard 1",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature or object,instantaneous,0,0,none,yes,"You call forth a quick blast of water that knocks over and soaks one creature or square. You can use this blast of water to make a bull rush against any one creature or object. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity. Hydraulic push extinguishes any normal fires on a creature, object, or in a single 5-foot square which it is targeted against. Magical fires are unaffected.","<p>You call forth a quick blast of water that knocks over and soaks one creature or square. You can use this blast of water to make a bull rush against any one creature or object. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity. <i>Hydraulic push</i> extinguishes any normal fires on a creature, object, or in a single 5-foot square which it is targeted against. Magical fires are unaffected.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hydraulic Push</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [water]; <b>Level </b>druid 1, sorcerer/wizard 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Targets </b>one creature or object</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>none; <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You call forth a quick blast of water that knocks over and soaks one creature or square. You can use this blast of water to make a bull rush against any one creature or object. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity. <i>Hydraulic push</i> extinguishes any normal fires on a creature, object, or in a single 5-foot square which it is targeted against. Magical fires are unaffected.</p></h4></div>",1,1,0,0,0,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hydraulic Torrent,evocation,,water,"druid 3, sorcerer/wizard 3",1 standard action,"V, S",0,60 ft.,60-ft. line,,,instantaneous,0,0,none,yes,"You call forth a powerful stream of water that batters all creatures and obstacles in its path until it strikes something it cannot push past. Against creatures and moveable objects this stream acts as a bull rush. You can bull rush creatures of any size, not just those one size larger than your own. Make a combat maneuver check and apply its results to each creature within the area. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity.  Against immovable objects this stream instead allows you to make a Strength check to destroy the target. When attempting to break an object, the stream has an effective Strength equal to your caster level plus the ability score modifier as above. The Break DC depends on the object you're trying to break-page 175 of the Pathfinder RPG Core Rulebook lists several sample Break DCs for various objects.  Hydraulic torrent extinguishes any normal fires it encounters along its path. Magical fires are unaffected.","<p>You call forth a powerful stream of water that batters all creatures and obstacles in its path until it strikes something it cannot push past. Against creatures and moveable objects this stream acts as a bull rush. You can bull rush creatures of any size, not just those one size larger than your own. Make a combat maneuver check and apply its results to each creature within the area. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity.</p><p>Against immovable objects this stream instead allows you to make a Strength check to destroy the target. When attempting to break an object, the stream has an effective Strength equal to your caster level plus the ability score modifier as above. The Break DC depends on the object you're trying to break-page 175 of the <i>Pathfinder RPG Core Rulebook</i> lists several sample Break DCs for various objects.</p><p><i>Hydraulic torrent</i> extinguishes any normal fires it encounters along its path. Magical fires are unaffected.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Hydraulic Torrent</p><div style=""clear: both;""></div></div><div><h5><b>School </b>evocation [water]; <b>Level </b>druid 3, sorcerer/wizard 3</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>60 ft.</h5><h5><b>Area </b>60-ft. line</h5><h5><b>Duration </b>instantaneous</h5><h5><b>Saving Throw </b>none; <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You call forth a powerful stream of water that batters all creatures and obstacles in its path until it strikes something it cannot push past. Against creatures and moveable objects this stream acts as a bull rush. You can bull rush creatures of any size, not just those one size larger than your own. Make a combat maneuver check and apply its results to each creature within the area. Your CMB for this bull rush is equal to your caster level plus your Intelligence, Wisdom, or Charisma modifier, whichever is highest. This bull rush does not provoke an attack of opportunity.</p><p>Against immovable objects this stream instead allows you to make a Strength check to destroy the target. When attempting to break an object, the stream has an effective Strength equal to your caster level plus the ability score modifier as above. The Break DC depends on the object you're trying to break-page 175 of the <i>Pathfinder RPG Core Rulebook</i> lists several sample Break DCs for various objects.</p><p><i>Hydraulic torrent</i> extinguishes any normal fires it encounters along its path. Magical fires are unaffected.</p></h4></div>",1,1,0,0,0,3,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ill Omen,enchantment,compulsion,mind-affecting,witch 1,1 standard action,"V, S, M (hair from a black cat)",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 round/level or until discharged,0,0,none,yes,"You afflict the target with bad luck. On the next d20 roll the target makes, it must roll twice and take the less favorable result. For every five caster levels you have, the target must roll twice on an additional d20 roll (to a maximum of five rolls at 20th level).  A target who can speak and has at least one free hand and who is aware of the spell and its effects (such as from a Spellcraft check to identify the spell as it is cast) can negate one reroll by spending a move action to utter a brief prayer or good luck charm to appease the spirits of ill fortune.","<p>You afflict the target with bad luck. On the next d20 roll the target makes, it must roll twice and take the less favorable result. For every five caster levels you have, the target must roll twice on an additional d20 roll (to a maximum of five rolls at 20th level).</p><p>A target who can speak and has at least one free hand and who is aware of the spell and its effects (such as from a Spellcraft check to identify the spell as it is cast) can negate one reroll by spending a move action to utter a brief prayer or good luck charm to appease the spirits of ill fortune.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Ill Omen</p><div style=""clear: both;""></div></div><div><h5><b>School </b>enchantment (compulsion) [mind-affecting]; <b>Level </b>witch 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S, M (hair from a black cat)</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>close (25 ft. + 5 ft./2 levels)</h5><h5><b>Targets </b>one creature</h5><h5><b>Duration </b>1 round/level or until discharged</h5><h5><b>Saving Throw </b>none; <b>Spell Resistance </b>yes</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You afflict the target with bad luck. On the next d20 roll the target makes, it must roll twice and take the less favorable result. For every five caster levels you have, the target must roll twice on an additional d20 roll (to a maximum of five rolls at 20th level).</p><p>A target who can speak and has at least one free hand and who is aware of the spell and its effects (such as from a Spellcraft check to identify the spell as it is cast) can negate one reroll by spending a move action to utter a brief prayer or good luck charm to appease the spirits of ill fortune.</p></h4></div>",1,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL
Innocence,transmutation,,,bard 1,1 standard action,"V, S",0,personal,,,you,1 minute/level (D),1,0,,,"You surround yourself with an aura of innocence and trustworthiness. You gain a +10 competence bonus on Bluff skill checks to convince others of your innocence. They find it difficult to believe you capable of any wrongdoing. This bonus does not apply to other uses of the Bluff skill, such as feinting in combat, creating a diversion to hide, or communicating secret messages via innuendo, nor does it apply to any use of the skill to convince anyone of anything other than your complete innocence and blamelessness.","<p>You surround yourself with an aura of innocence and trustworthiness. You gain a +10 competence bonus on Bluff skill checks to convince others of your innocence. They find it difficult to believe you capable of any wrongdoing. This bonus does not apply to other uses of the Bluff skill, such as feinting in combat, creating a diversion to hide, or communicating secret messages via innuendo, nor does it apply to any use of the skill to convince anyone of anything other than your complete innocence and blamelessness.</p>",APG,"<link rel=""stylesheet""href=""PF.css""><div class=""heading""><p class=""alignleft"">Innocence</p><div style=""clear: both;""></div></div><div><h5><b>School </b>transmutation; <b>Level </b>bard 1</h5></div><hr/><div><h5><b>CASTING</b></h5></div><hr/><div><h5><b>Casting Time </b>1 standard action</h5><h5><b>Components </b>V, S</h5></div><hr/><div><h5><b>EFFECT</b></h5></div><hr/><div><h5><b>Range </b>personal</h5><h5><b>Targets </b>you</h5><h5><b>Duration </b>1 minute/level (D)</h5></div><hr/><div><h5><b>DESCRIPTION</b></h5></div><hr/><div><h4><p>You surround yourself with an aura of innocence and trustworthiness. You gain a +10 competence bonus on Bluff skill checks to convince others of your innocence. They find it difficult to believe you capable of any wrongdoing. This bonus does not apply to other uses of the Bluff skill, such as feinting in combat, creating a diversion to hide, or communicating secret messages via innuendo, nor does it apply to any use of the skill to convince anyone of anything other than your complete innocence and blamelessness.</p></h4></div>",1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
